evaluation_loss,f2_score,train_loss
0.13204535226973277,0.8531451443807125,0.14483661949634552
0.13780289604550316,0.8290716364059191,0.13358667492866516
0.19848961300320095,0.7797095960743887,0.12471958994865417
0.14419063689216735,0.8226542482731947,0.11084145307540894
0.15310579632955884,0.8034892699719348,0.10560894012451172
0.1348915251474532,0.8467390515632568,0.11629563570022583
0.165396115136525,0.7751198602979773,0.12487354129552841
0.13654080648270864,0.8452995586242864,0.14351271092891693
0.1447858659047929,0.8307391786085885,0.1117868423461914
0.14006809961228145,0.8250139923919267,0.12930695712566376
0.14744181860060918,0.8229522040754272,0.10684360563755035
0.13060179210844494,0.8456866954662023,0.10182973742485046
0.1321913552662683,0.8445291395148147,0.10354828089475632
0.1383463390289791,0.8299789843902089,0.13199935853481293
0.13726859622531468,0.8294919308881954,0.14940625429153442
0.13604966420975942,0.8434979579656348,0.11938848346471786
0.13207942720443483,0.8455911070491862,0.11729949712753296
0.14074579874674478,0.8251209851786505,0.12603433430194855
0.22758202325730098,0.7490106002023789,0.1281159520149231
0.13340909140450613,0.8370023017753737,0.11961288750171661
0.13853083716498482,0.854070954702037,0.12901675701141357
0.14902737027122862,0.8279613098199208,0.13129942119121552
0.15068709661090185,0.8214683674611257,0.1211005225777626
0.16981174832298643,0.7904595326835628,0.12899655103683472
0.18129674215165395,0.787189928290935,0.12855830788612366
0.1985433366563585,0.7565547744067511,0.12217575311660767
0.13028312864757718,0.8611054668048359,0.12012401968240738
0.22127862960573227,0.6984704470386589,0.13540340960025787
0.1648517790294829,0.8013400631221481,0.12760847806930542
0.18283345964219835,0.7810960359635027,0.1482447385787964
0.1725717574831039,0.7974988799340177,0.1145743653178215
0.15392852964855375,0.8081639279589362,0.11626646667718887
0.1356071744646345,0.8359089607064861,0.1246751919388771
0.14345203884064206,0.8242709341936527,0.12427561730146408
0.2085459724305168,0.7206474569863331,0.12086427956819534
0.13192655169774617,0.8452328916377083,0.10931525379419327
0.13156671372670975,0.8460852041724897,0.12624773383140564
0.13267909155951607,0.8564940024384567,0.12618809938430786
0.1373397736322312,0.8484301819835889,0.1326151341199875
0.15029145800878133,0.8244406732185403,0.1269931197166443
0.1870950214446537,0.7795716606140761,0.137273907661438
0.18098157549661303,0.802600920480897,0.13205976784229279
0.19569878351120723,0.7528378980437122,0.12509317696094513
0.16274011702764601,0.7972508486001189,0.12962938845157623
0.13715601724291604,0.8402790847265011,0.12819957733154297
0.16247328500899058,0.8053591982458087,0.1348900943994522
0.14525684477790954,0.8302147724597991,0.1057591587305069
0.1298421375335209,0.8481068298707345,0.14881543815135956
0.13042424217103019,0.8467438340832127,0.13047246634960175
0.14214818439786397,0.8259920085100421,0.12906068563461304
0.13249089982774523,0.8509029973869606,0.14014647901058197
0.1689112527029855,0.7779892132221833,0.1287139356136322
0.15994747101314485,0.78761687352052,0.1427258849143982
0.147430419921875,0.8190743984985149,0.11619356274604797
0.1424378440493629,0.8266312827029464,0.11852452158927917
0.14474157303098648,0.8162073457460409,0.11730891466140747
0.1311431915041,0.8597499392787223,0.14361758530139923
0.16521920098198783,0.7842891454375257,0.12031734734773636
0.1988702652946351,0.7504930089025281,0.09233087301254272
0.13011177002437532,0.8473720539658457,0.10672065615653992
0.13111153859940786,0.8443648521048269,0.12291113287210464
0.16312515924847315,0.8061869630967854,0.11596594005823135
0.13173284984770275,0.8492490304298458,0.12369329482316971
0.15951146019829643,0.8161927437383427,0.12733669579029083
0.19409228128100198,0.7568557340959639,0.12047702074050903
0.13915204244946677,0.8278253362915928,0.14602144062519073
0.1410083013867575,0.8392359585113014,0.10847612470388412
0.14862684219602554,0.814665784385124,0.10726071894168854
0.1407634492904421,0.8221532585484211,0.1331869512796402
0.14507157461983816,0.8249584969288041,0.13816945254802704
0.14512019687228733,0.809535174852626,0.1305105984210968
0.1321682854304238,0.8568647281661088,0.10609731823205948
0.13677188328334264,0.8430495492855792,0.11692643910646439
0.13078170352511936,0.8479106961158509,0.118864506483078
0.15028670477488684,0.8177619671697349,0.13100111484527588
0.12924412318638392,0.8483976843816197,0.1009136363863945
0.14400179423983134,0.8150066294780777,0.13073772192001343
0.19477084326365637,0.7675717455764679,0.1268652230501175
0.15598704322936044,0.8028362893607595,0.1329708844423294
0.1421860891675192,0.8235471581854287,0.11827799677848816
0.1512837182907831,0.7954879283861954,0.13257496058940887
0.17565108102465432,0.783813241840747,0.1511583775281906
0.14911790878053696,0.8109757586823116,0.1209913119673729
0.1448598135085333,0.8226400837734784,0.11458820104598999
0.13512074001251706,0.8358304852492536,0.12168768048286438
0.16916648925296843,0.7926736522009129,0.10489825904369354
0.1251037461417062,0.8617719116616506,0.12059718370437622
0.1370055637662373,0.8388488461785543,0.12180215865373611
0.12971663096594432,0.8516027694467914,0.125517800450325
0.19859786260695683,0.7817369874908462,0.12312239408493042
0.16714024922204396,0.7770564034964089,0.13598333299160004
0.14779157487172928,0.8164205241023982,0.1320018470287323
0.27462269010997953,0.6969207599836603,0.1165800392627716
0.15765306684705946,0.806534848539063,0.12843993306159973
0.14695824517144096,0.8215891045755478,0.13752436637878418
0.16201767088874938,0.8069494940729564,0.12705212831497192
0.12953011951749288,0.854375526393125,0.11475899815559387
0.1336014157249814,0.8457722095027422,0.13039863109588623
0.22337765163845485,0.7200999085175134,0.14046239852905273
0.1290096706814236,0.8526348464848497,0.12177645415067673
0.16127282097226098,0.8022680015773984,0.1336805522441864
0.1514463576059493,0.811980550497127,0.12036727368831635
0.15996448577396452,0.7936832093217644,0.10929268598556519
0.1364499046688988,0.8293110465902757,0.1264646351337433
0.23005514296274338,0.6729062192644234,0.12192818522453308
0.1541495853000217,0.795534103475886,0.1183561310172081
0.18801586211673796,0.7612468493177817,0.1325337439775467
0.15136585538349454,0.825862634510161,0.12353532761335373
0.1430042509048704,0.8216699420131948,0.14243945479393005
0.14130380418565539,0.8225262500242687,0.13409306108951569
0.12909848349434988,0.8550295042764029,0.1104937195777893
0.21592165931822763,0.7331828098310834,0.11790574342012405
0.13460318247477213,0.8399055657201406,0.10212448239326477
0.16962086208282956,0.794386902923597,0.1347365826368332
0.1288101105462937,0.8505879457856477,0.11717423796653748
0.13465404510498047,0.8429204428180285,0.10756917297840118
0.17684547484867155,0.7824638411102952,0.1245819702744484
0.13392686086987693,0.8499079463921672,0.1105562224984169
0.13461544400169737,0.8417274980921434,0.13778841495513916
0.28364154270717074,0.6214178855530686,0.13593050837516785
0.20130149901859343,0.7503603063881658,0.12310535460710526
0.18917076171390593,0.7690167632515073,0.13490210473537445
0.13323764195517887,0.8428621504152463,0.11576660722494125
0.14424717615521143,0.8304213302353558,0.12750956416130066
0.14665614234076607,0.8256241392511073,0.1348997801542282
0.18108917417980375,0.7932679985370255,0.14029866456985474
0.15895474146282862,0.8070313841596102,0.12810835242271423
0.13833998120020305,0.8326104881403968,0.12766133248806
0.13429534246051122,0.8349120991715322,0.11227620393037796
0.16063582707965185,0.8039994630718867,0.11007162928581238
0.2150808818756588,0.7338416720354091,0.12377384305000305
0.12855685703338138,0.8432207722944048,0.12273211777210236
0.1285177715240963,0.8483957616561777,0.10722623020410538
0.15927177005343968,0.7930332503509012,0.13481707870960236
0.13920352572486513,0.8395795886260634,0.11968900263309479
0.1758556214589921,0.7707716971387876,0.13511280715465546
0.13400123232886904,0.8488883895682228,0.12065786123275757
0.14094629741850354,0.8215297222890949,0.12263882905244827
0.14852314903622582,0.8295575437302607,0.12984135746955872
0.13863157847570995,0.8429265663960855,0.1268879473209381
0.14614193023197233,0.816463720702316,0.10790356248617172
0.13461231050037203,0.8416188820234698,0.12822581827640533
0.1382692125108507,0.8404593351547468,0.12002086639404297
0.12585514310806517,0.8543153523636812,0.11003378033638
0.1459584463210333,0.8092811762263789,0.1288723647594452
0.12905458420042007,0.849025392367544,0.12806357443332672
0.14877345070006356,0.8145855032310441,0.11756816506385803
0.13678702097090464,0.8364120414449357,0.1232992634177208
0.2574325137668186,0.6590419730313711,0.10732614994049072
0.1459522398691329,0.8124051160321396,0.1318841278553009
0.1414569370330326,0.831622327309313,0.13661833107471466
0.19151434822688027,0.7520459944657386,0.1351809948682785
0.12799997178335037,0.8609297021774709,0.1123466044664383
0.1403987067086356,0.836009721151393,0.11147072911262512
0.12999490707639663,0.8525537438406994,0.1383374035358429
0.134969605339898,0.839519429622945,0.12160026282072067
0.1978500002906436,0.7681156813998264,0.10774051398038864
0.1295084726242792,0.8437094782736295,0.12019402533769608
0.1526786561996218,0.8036763854702491,0.09589613229036331
0.14410554795038133,0.8112566309264312,0.11419496685266495
0.1300654032873729,0.846006945284612,0.11916553229093552
0.1317213149297805,0.8461976212395734,0.11974674463272095
0.16950342390272352,0.7603484962574363,0.11190830916166306
0.12672923103211417,0.8575425619520983,0.09920088201761246
0.12912047855437747,0.8561754012127739,0.11668094247579575
0.1413426020788768,0.828438962074157,0.12636016309261322
0.17254862709650917,0.7886485327494757,0.12825912237167358
0.22519449203733413,0.6623915274061305,0.12997715175151825
0.1409294945853097,0.8219107176574793,0.15453235805034637
0.1605864479428246,0.8049547978624497,0.11617185920476913
0.13935010395352804,0.8321536390519454,0.11723917722702026
0.18620484972757007,0.7589503009918104,0.1346452832221985
0.14072430323040674,0.8260278004106579,0.13418923318386078
0.1769424317375062,0.7793686872567837,0.13030144572257996
0.15143928830585782,0.8004235865109228,0.13254322111606598
0.13301484546964132,0.8532195156006714,0.1182938888669014
0.17561703636532738,0.7663853507224049,0.11509081721305847
0.2504547361343626,0.715228937282281,0.11655374616384506
0.1349220427255782,0.8401054176172446,0.11583499610424042
0.14843055180140904,0.8244619232942911,0.1136588379740715
0.14562373691134983,0.8200847595378983,0.132494255900383
0.1932426785665845,0.757092870911148,0.1197475716471672
0.16113111707899305,0.8084472199140786,0.13010497391223907
0.14839880807059153,0.8073718241876693,0.11678279936313629
0.28076168847462485,0.7125380733892197,0.11358299106359482
0.24657281239827475,0.6617332968384038,0.12052087485790253
0.15241930219862196,0.8225562061950885,0.11583324521780014
0.139255372304765,0.8345178005420856,0.10733569413423538
0.19902574448358445,0.7306126376109627,0.11771316826343536
0.20282029348706443,0.7556059737692441,0.12662704288959503
0.1285996815514943,0.8549964233877407,0.12291501462459564
0.12930918496752541,0.8536604959158335,0.11901424825191498
0.14100064171685112,0.8233955979594594,0.1190527155995369
0.20008019038609096,0.7660746855618278,0.16016577184200287
0.15028643229651073,0.8069117573978438,0.12134601175785065
0.13220164889381045,0.8429935828565072,0.13716503977775574
0.15441242096916077,0.8044500374634802,0.11408653110265732
0.1393952142624628,0.8416971866551233,0.09667555242776871
0.1487911163814484,0.8153786897056705,0.11871951818466187
0.1387644268217541,0.8267563930197904,0.11576976627111435
0.1471324950929672,0.8295636776753046,0.09281398355960846
0.12761495983789836,0.859189202021603,0.12543357908725739
0.1538954538012308,0.8077665827635216,0.10794849693775177
0.22265360090467665,0.689522741997001,0.10084860771894455
0.1787552000984313,0.7693485266754726,0.11757947504520416
0.1348409652709961,0.8400110488804691,0.12085132300853729
0.186898806738475,0.7897607907113832,0.10889298468828201
0.1860485531034924,0.7916409848751848,0.10527676343917847
0.13292509412008618,0.8487209437435868,0.12498687207698822
0.15420980302114334,0.8017443123280222,0.12112315744161606
0.1499211144825769,0.8091865756293465,0.12002860754728317
0.13246689145527188,0.8476446192468065,0.11872835457324982
0.15513751620338076,0.8226861452352191,0.10578954219818115
0.1439978735787528,0.8359437835336846,0.11539442092180252
0.1436589104788644,0.8180529353931153,0.15050910413265228
0.18437655009920634,0.7818936025357458,0.10558070242404938
0.13908084990486266,0.8279728393977422,0.12900958955287933
0.1283076604207357,0.8540760186995868,0.1416177600622177
0.1605066420539977,0.7967175474013788,0.11778613924980164
0.126458069634816,0.8586190684216548,0.12333650887012482
0.12710377526661706,0.865952306743207,0.11348187923431396
0.1764691367981926,0.77955892509123,0.11973700672388077
0.23871053968157088,0.7360786660037719,0.12653793394565582
0.26950836181640625,0.6748822963023634,0.1289324164390564
0.18919552697075737,0.7533377236950138,0.09756642580032349
0.130361451043023,0.8565854447530797,0.11260843276977539
0.15680729396759518,0.8018314857495369,0.1281667798757553
0.21292330726744638,0.7204780696508667,0.11199565976858139
0.25236114623054623,0.6212512674117249,0.1364445835351944
0.13327478984045604,0.8408068539897494,0.1182989627122879
0.16461175585549975,0.7953190235080992,0.11757523566484451
0.17471343751937624,0.8009486785630628,0.12013348191976547
0.18633524576822916,0.7659206597819626,0.09568514674901962
0.1283146237570142,0.8563699795565513,0.12733647227287292
0.1309565438164605,0.8397684034798663,0.12203092873096466
0.154122927832225,0.7983108819174991,0.1154465451836586
0.15642296321808347,0.8128286439503014,0.09068950265645981
0.1291144537547278,0.8480451159541279,0.08860698342323303
0.1352190441555447,0.8297763169238672,0.13279050588607788
0.16032041822160994,0.8007347016964946,0.11407634615898132
0.12953883882552858,0.8450024937115368,0.10307059437036514
0.1352991225227477,0.8456090376996727,0.11156905442476273
0.126349063146682,0.8478819006072732,0.12810657918453217
0.1378516393994528,0.8347608974696652,0.1032034382224083
0.1776901124015687,0.7726076196408328,0.09228996187448502
0.2111441899859716,0.7417357440370195,0.09997278451919556
0.13980284191313244,0.8230519957905085,0.11209890246391296
0.13411211589026073,0.8326007262401468,0.10574125498533249
0.19671903337751115,0.7578562127068955,0.135392963886261
0.16677926078675284,0.7939319708550446,0.1316710114479065
0.13256327311197916,0.859701730498427,0.11115489155054092
0.12645311961098324,0.8520787528845596,0.11192424595355988
0.17904661572168742,0.7713123457878589,0.10359759628772736
0.15594078245617093,0.8014000933433321,0.11493140459060669
0.14882323855445498,0.8157405757387169,0.1138853058218956
0.17035278441414,0.7986327037164366,0.10123754292726517
0.1474840073358445,0.8222439207342941,0.1492796540260315
0.13567116146995908,0.8463637526189078,0.10645066201686859
0.1328520547775995,0.8417645234140978,0.1326296180486679
0.129228637332008,0.8450176205288656,0.10775642842054367
0.2873113723028274,0.5891556244222356,0.1372365951538086
0.16007474869016616,0.8074895337594413,0.12012480199337006
0.21481317187112475,0.7128684701052286,0.11466030776500702
0.16367456648084852,0.7941483056759033,0.11883948743343353
0.20830304282052176,0.7336162874016464,0.11658906936645508
0.248602412995838,0.7054343750920775,0.11206615716218948
0.21040457770937965,0.7310706085061148,0.11297488957643509
0.13039205944727336,0.8510637798678949,0.11402884125709534
0.23585958329458084,0.6981013678370834,0.1219237670302391
0.20718712276882595,0.743186934221266,0.141745924949646
0.24799693576873294,0.7271605066072621,0.11619138717651367
0.12805031973218162,0.8649249450445082,0.12149836122989655
0.15316769433399988,0.8161446119459478,0.10559287667274475
0.1318351352025592,0.8459350499633986,0.1266276091337204
0.21001151251414465,0.7342847361967406,0.09485477954149246
0.14269921136280847,0.8244386103934299,0.11584431678056717
0.1310810815720331,0.8517410575668357,0.11148187518119812
0.13438691033257377,0.8488894698262368,0.13047291338443756
0.1321791542900933,0.8535210964789828,0.10968735069036484
0.12464321227300734,0.8655904985432312,0.1023859828710556
0.12722938779800658,0.8512174217227699,0.14188531041145325
0.1301908644418868,0.8451587478482468,0.11476774513721466
0.137559451754131,0.8388773559472391,0.11269181966781616
0.20595103975326295,0.7319851939212273,0.1254889965057373
0.15139258853972903,0.8134430355287918,0.14416897296905518
0.15840757460821242,0.8160990850996203,0.10080526769161224
0.30078748672727557,0.6538976667547065,0.11542203277349472
0.12723999931698754,0.843716716078832,0.11289799213409424
0.13922184232681517,0.8256999120871998,0.13787780702114105
0.13738338531009733,0.8386632932025926,0.11229105293750763
0.17639620341951884,0.7796305072057202,0.13273610174655914
0.13449596223377047,0.8455860346879842,0.12596797943115234
0.12812419164748418,0.8510774044342203,0.10395830869674683
0.25151939997597345,0.6909751126593704,0.09293702244758606
0.15181178138369605,0.8213673769878674,0.12328456342220306
0.32658695039295016,0.6796574279600455,0.1177791953086853
0.12869833386133586,0.8535042567979076,0.13985417783260345
0.1331477543664357,0.8383209216723414,0.12006265670061111
0.15525213877360025,0.8144325756133377,0.11462928354740143
0.15481054215204149,0.7996184281706864,0.12826910614967346
0.24223155067080543,0.7315114248714779,0.10164182633161545
0.13332728734092106,0.8485956768737972,0.11035871505737305
0.13644589318169487,0.8296107183180327,0.14308516681194305
0.19427520509750124,0.7603989313852775,0.1078391745686531
0.1286562965029762,0.8562406321563533,0.12485004961490631
0.16997434222508992,0.798971062583011,0.11485477536916733
0.15931280832442027,0.8244210590114932,0.12112855911254883
